author,display,text,timestamp,likes,reposts,replies,mentions,is_reply,query,election,candidate,date
iconscreen.de,Matthias Ring,"Pictures for tomorrow or for a later date, which one am I going to take?

Democracy survives because we will -- or --
Democracy dies because we tolerate the intolerant

Collage with generative AI #USWahl #USElection2024",2024-11-05T13:22:44.479Z,3,0,1,[],False,#USElection2024,US_2024,Neutral,2024-11-05
iconscreen.de,Matthias Ring,"Every single vote really really matters
And this is how it looks.

Collage with generative AI #USWahl #USElection2024",2024-11-05T13:21:46.886Z,1,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
seranilk.bsky.social,Céilidh 🧡,"In July, the UK held its General Election on the date of the United States' fireworks night, so it's only fair that the US is holding its General Election today - the date of the UK's bonfire/fireworks night 🎇

#USElection2024 #USElections2024 #BonfireNight #GuyFawkesNight #Vote",2024-11-05T13:14:47.245Z,1,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
thinkorswim.bsky.social,John Gibbons 🇵🇸 🇺🇦 🇪🇺,"No rest for the wicked: as all eyes turn to #USElection2024, it's business as usual in #Gaza as Israel continues to rain down death on defenceless civilians.
www.irishtimes.com/world/middle...",2024-11-05T13:11:49.918Z,14,10,2,[],False,#USElection2024,US_2024,Neutral,2024-11-05
madkaiser98.bsky.social,Mad Kaiser 🎮 NINJA GAIDEN SIGMA,"Said it on Twitter before

But will say it again here

To all of my American friends/moots out there 

Stay safe and i wish the best for you 🫡🤞

#USElection2024",2024-11-05T13:03:42.269Z,28,2,1,[],False,#USElection2024,US_2024,Neutral,2024-11-05
psipook.bsky.social,Chris Page,"Off to make America great again!
#USelection2024 #Trump #Musk",2024-11-05T12:58:49.489Z,0,0,0,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
theoriginalfact.bsky.social,The Original Fact,"Polymarket Accused of Marketing Election to U.S. Social Media
Read More: theoriginalfact.blog/polymarket-a...
#Polymarket #USElection2024 #USElection2024 #DonaldTrump #KamalaHarris",2024-11-05T12:57:51.829Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
melhamnavoe.bsky.social,,"Whilst we are waiting for #USElection2024
“Many of the problems the US faces stem from the failure of the first attempt at post-conflict nation building, #Reconstruction” Discuss.",2024-11-05T12:52:04.856Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
kiesow.bsky.social,,Für meine Schlafplanung: wann muss man heute Nacht wach sein und wann darf man schlafen? #USElection2024,2024-11-05T12:48:03.730Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
mibawi.bsky.social,Michael Barthel,"These incompetent representatives should be voted out today:

Matt Gaetz
Ted Cruz
Jim Jordan
Lauren Boebert
Marjorie Taylor Greene
Josh Hawley
James Comer
Ana Paulina Luna
Marsha Blackburn
Scott Perry

#USElection2024 #USElections
#VoteBlue #Vote2024 #Vote 
#VoteThemOut",2024-11-05T12:47:48.907Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
hunterdphoenix.bsky.social,Hunter D Phoenix 🐦‍🔥🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Today we have a “Schrödinger's America” as it is both: 

The world super power, land of the free, democracy led United States of America we all know & love.

And

A hate driven confederacy run on lies, rage, & fear, by a demented old man baby.

At the same time!

Go Vote America! 😎
#USElection2024",2024-11-05T12:39:39.378Z,4,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
ritawerner.mastodon.social.ap.brid.gy,"Rant_ifa  🖤❤️ hope
Rant_ifa","Ich werde das diese Nacht in Endlosschleife hören.
#USElection2024
#sixfeetunder
#nofascism

https://youtu.be/qySwjyr1W0k?si=npayo5FoAP1Hs0-v",2024-11-05T12:30:13.000Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
yirmiucderece.bsky.social,23 DERECE,"Uzmanlar, Donald Trump'ın zaferi halinde BTC'nin 90 bin dolara çıkabileceğini, Kamala Harris'in kazanması durumunda ise 50 bin dolara gerileyebileceğini belirtiyor. 

#Trump2024 #Harris #USElection2024",2024-11-05T12:28:02.995Z,0,0,0,[],True,#USElection2024,US_2024,Neutral,2024-11-05
padubarry.bsky.social, P. Dubarry,"Das einzige, dass #Trump von #Demokratie weiß ist, wie man sie zerstört.

#USElection2024",2024-11-05T12:23:26.777Z,3,0,0,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
geofrontlinetv.bsky.social,Geo Frontline,"US Elections 2024: D-Day for Trump-Harris as polling opens in eight states

#USElection2024 #Elections #DonaldTrump #KamalaHarris #Trump2024 #ElectionDay",2024-11-05T12:23:11.480Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
newsforfuture.bsky.social,softlabhennef,"Ticker zur #USWahl #USElection2024:
Die ersten Wahllokale sind geöffnet (Vermont)
www.spiegel.de/ausland/us-w...
In Dixville Notch (Maine, Wahlbeteiligung 100%) stimmten von den 6 Einwohnern 3 für Harris und 3 für Trump.",2024-11-05T12:22:07.181Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
perkinskeighley.bsky.social,Dr Keighley Perkins,"This experiment from Marianna Spring is an incredibly fascinating look into how #SocialMedia platforms have been communicating with different types of voters during the #US #election.

Read more: www.bbc.co.uk/news/article...

#USElection2024",2024-11-05T12:14:17.119Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
scottlucas.bsky.social,Scott Lucas,"W Salma El-Wardany on BBC Radio London 

Significance of almost 80m early votes and likelihood that high turnout favors #KamalaHarris

Why young women & women's rights may be key

Why #USElection2024 is most important since 1865

#HarrisWalz2024",2024-11-05T12:13:51.176Z,0,0,0,[],False,#USElection2024,US_2024,CandidateB,2024-11-05
richardlittler.bsky.social,Richard Littler,"X has turned into a relentless propaganda/fraud machine.
People are actually falling for this.

#USelection2024",2024-11-05T12:13:47.042Z,8,1,1,[],True,#USElection2024,US_2024,Neutral,2024-11-05
ryantaylor.bsky.social,Ryan Taylor,Make sure to get really riled up today. #USElection2024,2024-11-05T12:08:33.443Z,1,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
matisaksk.bsky.social,Andrej Matisak,"The US election, #Ukraine, and the meaning of peace
ecfr.eu/article/the-... #USElection2024 #Putinswar #Russia",2024-11-05T12:03:58.158Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
saslulu.bsky.social,Sarah,Nervous and anxious and I’m not even American #USElection2024,2024-11-05T12:03:51.301Z,13,0,1,[],False,#USElection2024,US_2024,Neutral,2024-11-05
unityone.bsky.social,Unity One 📯 🐾 🌈,"Ganz gruselig ist, Prognosen zur #USElection2024 fallen entweder pro #Tump aus oder man gibt keine ab.

Und dass nur, weil man Repressionen fürchtet, falls doch Trump gewinnt.

Und dass ist halt schon ein bedenkliches Verhalten und Ende jeglicher Demokratie und Meinungsfreiheit.",2024-11-05T11:54:39.563Z,4,1,0,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
scottlucas.bsky.social,Scott Lucas,"W Bloomberg TV

Assessing Decision Day in #USElection2024, prospects for ""positive"" campaign of #KamalaHarris v. ""dark dystopia"" and insults of #DonaldTrump, and what Trump might do if Harris wins

#HarrisWalz2024",2024-11-05T11:53:50.051Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
vlcampbell.bsky.social,Dr. Virginia L. Campbell,"Want to read about #elections that are less anxiety inducing than what is happening in the US today? Here's my article in History Today on what happened when #AncientRome and #Pompeii campaigned. #USElection2024 

www.historytoday.com/archive/feat...",2024-11-05T11:39:20.664Z,1,1,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
jochengreiving.bsky.social,Jochen Greiving,"... and also this:
youtu.be/vYILYILPrXs?...
#presidentialelections2024
#Election2024
#USElection2024
#ElectionDay",2024-11-05T11:34:39.526Z,0,0,0,[],True,#USElection2024,US_2024,Neutral,2024-11-05
matisaksk.bsky.social,Andrej Matisak,"Dear Americans. No politician is perfect, but I believe that if #Trump wins it will make your country less secure and more antidemocratic. It will also make #Slovakia less secure and more antidemocratic. Please, support also Slovakia with your vote. :-) #Harris #USElection2024",2024-11-05T11:27:10.830Z,4,0,0,[],False,#USElection2024,US_2024,CandidateB,2024-11-05
makartsev.bsky.social,makartsev.bsky.social,Wir haben unseren Live-Ticker zur #USElection2024 gestartet. Heute Abend berichten mein Kollege Pascal Schütt und ich live von den US Election Nights in Stuttgart und Freiburg. Stay tuned! 🙂⬇️ bnn.de/nachrichten/...,2024-11-05T11:22:34.220Z,1,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
ho2604.bsky.social,Harald Oberhofer,"Ein letztes ""what if..."" zu den möglichen handelspolitischen Folgen der #USElection2024 bevor es heute Nacht dann ernst wird.

www.puls24.at/news/wirtsch...",2024-11-05T11:16:59.333Z,1,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
jeanpaulepanda.bsky.social,,"Quand Donald Trump reprend le rôle de Malcolm McDowell.
Très bientôt sur vos écrans... et pour quatre ans, hélas...
#LesFatalsPicsart #USElection2024",2024-11-05T11:09:57.891Z,18,2,3,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
floydsweirdmind.bsky.social,Floyd,"Here's my first post for #USElection2024

Remember, America.
Every Count votes",2024-11-05T11:01:03.317Z,23,1,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
jodigraphics.bsky.social,𝕁𝕠 𝔻𝕚 🏳️‍🌈,"🇺🇸 Which colour genocide do you prefer?
#USElection2024 #FreePalestine #EndGenocide",2024-11-05T11:00:55.302Z,1,1,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
macoud12.live,macoud12 | Cyberspace Explorer,"For those who are registered to vote in the 2024 US Presidential Election, GO AND VOTE. It is your right, use it!

#USElection2024",2024-11-05T10:35:00.000Z,1,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
davidmgreen.bsky.social,David M. Green,"Whoever wins today, I look forward to Trump running again in 2028. #USElection2024",2024-11-05T10:32:13.807Z,1,0,0,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
richardlittler.bsky.social,Richard Littler,"Furious, chaotic, driving, fierce US #jazz for me today: 1970s Miles Davis, Pharoah Sanders, Ornette Coleman...
The cover of Skies of America by Coleman is particularly apposite.
#NowPlaying #USElection2024 #vinyl",2024-11-05T10:30:15.919Z,31,3,2,[],False,#USElection2024,US_2024,Neutral,2024-11-05
movieandgame.fr,MaG - Movie and Game,"On a rencontré Michael Premo à la Mostra de Venise ! Il a suivi les supporters de #Trump de 2019 à 2024 en passant par la prise du Capitole. #Homegrown est un docu historique autant qu'un avertissement sur les fractures de l’Amérique ! #USElection2024

Interview YT ▶️ https://buff.ly/4hvyyGh",2024-11-05T10:19:57.367Z,2,0,0,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
isadeli.bsky.social,Issa Adeli,"If looking to see how much #MiddleEastCrisis influences #USElection2024, look at #JillStein2024. She is all about #MiddleEast. Let's see how much she gains. Shouldn't be much!",2024-11-05T10:10:40.176Z,0,0,1,[],False,#USElection2024,US_2024,Neutral,2024-11-05
fiberwoman15.bsky.social,,open.substack.com/pub/robertre... #uselection2024,2024-11-05T09:58:46.649Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
a-b-evans.bsky.social,Dr Adam Evans,"I, for one, can't wait to bluff my way through tonight/tomorrow morning with my insights into the workings of the Electoral Collage #USElection2024 #election2024",2024-11-05T09:58:19.720Z,1,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
lseblogs.bsky.social,LSE Blogs,"To safeguard the Liberal International Order, its stakeholders must embrace a strategy of ""liberal restraint"" – no matter who wins this election, argue Dassler, A. Kruck and Tim @heinkelmann-wild.bsky.social on the LSE United States Phelan Centre blog.

#USelection2024 #Trump #Harris",2024-11-05T09:55:12.477Z,1,0,0,['heinkelmann-wild.bsky.social'],False,#USElection2024,US_2024,Neutral,2024-11-05
fiberwoman15.bsky.social,,open.substack.com/pub/heatherc... #uselection2024,2024-11-05T09:49:21.353Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
isadeli.bsky.social,Issa Adeli,"Today's #USElection is about all human being. It means a lot for #Europe, #Asia, and #MiddleEast. It is not just about #Americans. For Middle East, it might mean a choice between one-state solution and two-state solution.
#HarrisWalz #Trump2024 #Palestine  #Israel #USElection2024",2024-11-05T09:47:05.580Z,0,0,1,[],False,#USElection2024,US_2024,Neutral,2024-11-05
elziax.bsky.social,Axel Wicke,"Okay, #ElectionDay is er en ik durf dit jaar weer eens een voorspelling aan. Op presidenten-niveau verwacht ik deze uitslag, waarbij alle toss-ups uiteindelijk voor Harris vallen, enkel bij ME-2 ben ik me daar niet 100% zeker. Dus: 326 - 212 of 325 - 213. #USElection2024",2024-11-05T09:36:38.511Z,9,0,4,[],False,#USElection2024,US_2024,CandidateB,2024-11-05
sephirex.bsky.social,Sephirex,"I've given my girlfriend a Mission today: Operation Help-Me-Think-Of-The-Election-As-Little-As-Possible. She's already booked movie tickets for Venom 3.

I'm in Canada, so I can do that, but to ALL you Americans, I give you your own important mission today: Operation #VOTE!
#USElection2024",2024-11-05T09:26:26.150Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
darthsquig.bsky.social,🦕 Justus ☠️ Tóth 🪩 Römeth 🏁,"Today js the day. Hope you decide wisely, America! #USElection2024",2024-11-05T09:23:43.050Z,2,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
acotswoldvoice.bsky.social,Jordan🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇪🇺,"Hoping for a Trump victory
🙏🙏🙏🙏🙏🙏
#USElection2024",2024-11-05T09:22:40Z,0,0,0,[],False,#USElection2024,US_2024,CandidateA,
lololamu.bsky.social,Lo,"🇺🇲 #USElection2024 :
[4/4]
L'avenir proche des États-Unis semble forcément brûlant.
Et ça aura forcément un impact mondial. 
Pour beaucoup de raisons j'espère une victoire claire de Kamala #Harris.
Et j'espère que les USA ont bien anticipé le bordel qui arrive !
Wait and see...",2024-11-05T09:18:57.282Z,1,0,0,[],True,#USElection2024,US_2024,CandidateB,2024-11-05
lololamu.bsky.social,Lo,"🇺🇲 #USElection2024 :
[3/4]
Et personnellement, même si -en principe- on vote pour un programme et pas pour un candidat, je ne comprends pas qu'on puisse envisager voter pour un être aussi immonde (moralement), avec des dizaines de crimes graves condamnés ou en cours de l'être 🤷🏻‍♂️",2024-11-05T09:18:40.435Z,0,0,1,[],True,#USElection2024,US_2024,Neutral,2024-11-05
lololamu.bsky.social,Lo,"🇺🇲 #USElection2024 :
[2/4]
Est-ce parce que chez nous on ne parle quasiment que des candidats et assez peu de leur programme ?
Pour les Républicains (MAGA),
Trump = économie forte et immigration stoppée.
Pour le reste du monde,
Trump = traitre violeur fraudeur raciste misogyne...",2024-11-05T09:18:21.076Z,0,0,1,[],True,#USElection2024,US_2024,CandidateA,2024-11-05
lololamu.bsky.social,Lo,"🇺🇲 #USElection2024 :
[1/4]
#Trump va de toute façon annoncer sa victoire 🙃
On saura bientôt si ce sera malheureusement à juste titre ou si ce sera -encore- une tentative de putsch du gourou/dictateur.
Vu de l'extérieur, sa potentielle victoire reste totalement incompréhensible !",2024-11-05T09:17:47.082Z,0,0,1,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
eltan.bsky.social,Eltan,"""Democracy and liberty are fragile things.""
#USelection2024",2024-11-05T09:06:19.560Z,18,6,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
dieumweltdruckerei.bsky.social,dieUmweltDruckerei,"#USElection2024: ""During and after his term as President of the United States, #Trump made tens of thousands of false or misleading claims. The Washington Post documented 30,573 #FakeNews during his presidential term, an average of about 21 per day.""
en.wikipedia.org/wiki/False_o...",2024-11-05T08:57:52.044Z,1,1,0,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
oula.bsky.social,Oula Silvennoinen,"Taas tuli terveisiä Trumpin kampanjatiimiltä. Ainoa tapa reagoida näihin viesteihin on lahjoittaa rahaa: ""survey"" ei ole mikään kysely, vaan lahjoituslinkki.

Ylimielinen ja liiallisen tuttavallinen kielenkäyttö kertoo, että he pitävät kannattajiaan ääliöinä.
#USElection2024",2024-11-05T08:39:11.630Z,27,0,2,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
themasething.bsky.social,"Karl ""Mase"" Smart (themasething)",With the #USElection2024 looking more like The Hunger Games. I wish all my American friends and followers:,2024-11-05T08:26:28.090Z,0,0,0,[],False,#USElection2024,US_2024,Neutral,2024-11-05
scottlucas.bsky.social,Scott Lucas,"W Dublin NewsTalk

#Trump’s likely reaction if he loses. trying to overturn #USElection2024

""He’ll never accept that he has lost.

And remember this: Trump is already a convicted felon. If he loses, he faces sentencing & he faces resumption of other felony cases""

#USElection2024",2024-11-05T08:19:49.094Z,0,0,0,[],False,#USElection2024,US_2024,CandidateA,2024-11-05
